operator_utterance,customer_utterance
オペレーター: そうですね、両方ある店、おさ、お刺身とかもあったりー、あの、おそらくこれ地鶏かな、地鶏の肉じゃがみたいなものとか、そういうちょっとツマミに良さそうなものがたくさんあるお店とかも、見つかってますね。,カスタマー: ま、できればですね、魚ひと筋とか、鶏ひと筋とか、専門店の方がなんか、すごそうな感じがするので、そっちの方が。
オペレーター: ではせっかくですんで、やっぱ海鮮に特化したお店とかも気になりますよね。,カスタマー: そうですね。んで、ひー、あの、お昼は親子丼にしてですね。
オペレーター: ええ、ええ、ええ。,カスタマー: えー、ちょっと夜は本格的に飲みたいんで。
オペレーター: はいはいはい。,カスタマー: あのー、か、海鮮…かなんかあの…あはい、ゆ、ちょっとゆったりできるお店があれば是非、ご紹介いただきたいです。
オペレーター: うん、確かに。,カスタマー: はい、もう、あの、も、な、も、な、鍋しかやってませんっていう店だけは避けていただければ、はい、もう普通の刺身で一杯やりたいなと思ってますんで。
オペレーター: 他にはですね、やっぱ一応、海鮮丼みたいな感じで売ってるお店が結構出てきてますね。,カスタマー: できればねー、よ、夜はー、お米は入れずに…はい。
オペレーター: うんうんうん。ほんと、お酒と魚介類だけでって感じが、いいですよね。,カスタマー: うん。お酒がお米代わりにして。
オペレーター: はい。,カスタマー: と、この冬に、あのー、ま、親孝行じゃないですけれども。
オペレーター: はい。,カスタマー: ちょっと、両親を連れて、ま、えー、東北に行ってみたいと思いまして。
オペレーター: はい、えーとですね、東北のどちらかとゆーと、場所はお決まりですか?,カスタマー: あ、ま、一応、仙台とその周辺辺りがいいかなって、こー漠然と思っているんですけれども。
オペレーター: はい。,カスタマー: うん、で、まー、もち、まーまー、もちろん、今回、若松も考えたんですけど。
オペレーター: はい。,カスタマー: まー、でも、なんか、あのー、色々そーゆー話をしてくれた思い出があるんで、まー。
オペレーター: はい。,カスタマー: そしたら、仙台の方がいいのかなと、ま、イメージして、えー。
オペレーター: はい、えー。,カスタマー: あーのー、少し時もあるので、もしあれだったら、その。
オペレーター: はい。,カスタマー: 仙台がわりと近いとこで。
オペレーター: はい。,カスタマー: うん、あの、もし、市内にもし、限らなくても、まー、ちょっと、乗り物、楽しみながら。
オペレーター: 多少、あ。,カスタマー: へ、うん、わりと近い、近場で、他に、周辺があればなーなんてことも思うんですけどもね、うーん。
オペレーター: そうですね、はい、ただいまお調べいたしますので、少々お待ちください。,カスタマー: ま、仙台駅とかって、よくNHKのニュースなんかでもこー、写るじゃないですか?ははは、えー。
