previous_operator_utterance,operator_utterance,customer_utterance
オペレーター: お客様、今日は観光のご相談でよろしいですか？,オペレーター: ありがとうございました、どういった内容になりますでしょうか？,カスタマー: えーっとですね、週末にちょっとー、
オペレーター: ありがとうございました、どういった内容になりますでしょうか？,オペレーター: はい、ええ、ええ。,カスタマー: 1泊旅行で温泉に行きたいと思ってるんですけどー。
オペレーター: かしこまりました。,オペレーター: では、えー、週末、もう、すぐのシーズンでしょうか、それとも春とか…,カスタマー: 来月、なんですけど。
オペレーター: あるいは、あんま寒い所嫌だからー、南の方で温泉入って温まるとかー、,オペレーター: どうでしょう、お客様？,カスタマー: やっぱり、この季節は雪見温泉がいいですね。
オペレーター: どうでしょう、お客様？,オペレーター: あ、雪見温泉いいですねー、じゃあ雪見温泉ということはやっぱり北海道、東北地方でお調べするのがよろしいですかね？,カスタマー: そうですねー、北海道がいいかなあっと思ってるんですけど
オペレーター: ええ、そうですよねー。,オペレーター: <>やっぱりー、その、北海道のような、北海道らしい自然をお楽しみいただきながらー、のほうがいいですかね。,カスタマー: 洞窟風呂とかあったら最高なんですけど。
オペレーター: 夜は札幌の方で食べるとか。,オペレーター: え、<>なので、もしよろしければですね、この定山渓温泉のほうを候補の一つに入れられると<>,カスタマー: あ、はい、ぜひそうしてください。
オペレーター: まあ、ワイワイガヤガヤ的な感じは、ちょこっとあるかもしれませんね。,オペレーター: ええ。,カスタマー: うーん、そこいいんですけど、できたらもうちょっとー、
オペレーター: ええ。,オペレーター: ええ。,カスタマー: 小規模なー、静かなところのほうがいいんですけどー。
オペレーター: で、お客様、それでも洞窟風呂はあったほうがよろしいでしょうか、それとも静かな場所ご優先で、,オペレーター: そうですね。,カスタマー: どちらかというと、静かな方優先で、お願いします。
オペレーター: そうですか、よかったです。,オペレーター: それと、例えば札幌ラーメンだとどちらがよろしいでしょうか？,カスタマー: あー、うーん、せっかくだから札幌ラーメンかな？
オペレーター: あ、そのまま、お客様のほうの情報ということでよろしくお願いいたします。,オペレーター: では、お客様、あとー、お買い物等はいかがですか？お土産とか買わない…<>？,カスタマー: あ～、まあ、それはー、帰る前にー、
